"REF_DATE","GEO","DGUID","Trade flow detail","Product","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Quebec","2016A000224","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113686462","6.19.8","36731","","","","0"
"2017","Quebec","2016A000224","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113686462","6.19.8","27650","","","","0"
"2014","Quebec","2016A000224","International exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v115845237","6.20.4","7090","","","","0"
"2015","Quebec","2016A000224","International exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v115845237","6.20.4","5808","","","","0"
"2016","Quebec","2016A000224","International exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v115845237","6.20.4","5431","","","","0"
"2017","Quebec","2016A000224","International exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v115845237","6.20.4","6063","","","","0"
"2010","Quebec","2016A000224","International exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113686849","6.20.5","283568","","","","0"
"2011","Quebec","2016A000224","International exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113686849","6.20.5","280976","","","","0"
"2012","Quebec","2016A000224","International exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113686849","6.20.5","436910","","","","0"
"2013","Quebec","2016A000224","International exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113686849","6.20.5","369161","","","","0"
"2014","Quebec","2016A000224","International exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113686849","6.20.5","400279","","","","0"
"2015","Quebec","2016A000224","International exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113686849","6.20.5","359323","","","","0"
"2016","Quebec","2016A000224","International exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113686849","6.20.5","417567","","","","0"
"2017","Quebec","2016A000224","International exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113686849","6.20.5","499141","","","","0"
"2010","Quebec","2016A000224","International exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113686850","6.20.7","81854","","","","0"
"2011","Quebec","2016A000224","International exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113686850","6.20.7","123459","","","","0"
"2012","Quebec","2016A000224","International exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113686850","6.20.7","40445","","","","0"
"2013","Quebec","2016A000224","International exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113686850","6.20.7","42811","","","","0"
"2014","Quebec","2016A000224","International exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113686850","6.20.7","204483","","","","0"
"2015","Quebec","2016A000224","International exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113686850","6.20.7","80085","","","","0"
"2016","Quebec","2016A000224","International exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113686850","6.20.7","101178","","","","0"
"2017","Quebec","2016A000224","International exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113686850","6.20.7","97731","","","","0"
"2010","Quebec","2016A000224","International exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113686851","6.20.8","11596","","","","0"
"2011","Quebec","2016A000224","International exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113686851","6.20.8","18263","","","","0"
"2012","Quebec","2016A000224","International exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113686851","6.20.8","11169","","","","0"
"2013","Quebec","2016A000224","International exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113686851","6.20.8","12844","","","","0"
"2014","Quebec","2016A000224","International exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113686851","6.20.8","15961","","","","0"
"2015","Quebec","2016A000224","International exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113686851","6.20.8","16662","","","","0"
"2016","Quebec","2016A000224","International exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113686851","6.20.8","21130","","","","0"
"2017","Quebec","2016A000224","International exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113686851","6.20.8","21453","","","","0"
"2010","Quebec","2016A000224","International imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113687212","6.22.4","617","","","","0"
"2011","Quebec","2016A000224","International imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113687212","6.22.4","541","","","","0"
"2012","Quebec","2016A000224","International imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113687212","6.22.4","1335","","","","0"
"2013","Quebec","2016A000224","International imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113687212","6.22.4","110","","","","0"
"2014","Quebec","2016A000224","International imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113687212","6.22.4","124","","","","0"
"2015","Quebec","2016A000224","International imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113687212","6.22.4","77","","","","0"
"2016","Quebec","2016A000224","International imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113687212","6.22.4","58","","","","0"
"2017","Quebec","2016A000224","International imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113687212","6.22.4","0","","","","0"
"2010","Quebec","2016A000224","International imports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113687213","6.22.5","11971","","","","0"
"2011","Quebec","2016A000224","International imports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113687213","6.22.5","17632","","","","0"
"2012","Quebec","2016A000224","International imports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113687213","6.22.5","12693","","","","0"
"2013","Quebec","2016A000224","International imports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113687213","6.22.5","17647","","","","0"
"2014","Quebec","2016A000224","International imports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113687213","6.22.5","34573","","","","0"
"2015","Quebec","2016A000224","International imports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113687213","6.22.5","21586","","","","0"
"2016","Quebec","2016A000224","International imports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113687213","6.22.5","23970","","","","0"
"2017","Quebec","2016A000224","International imports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113687213","6.22.5","28510","","","","0"
"2010","Quebec","2016A000224","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113687214","6.22.6","869","","","","0"
"2011","Quebec","2016A000224","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113687214","6.22.6","1546","","","","0"
"2012","Quebec","2016A000224","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113687214","6.22.6","3406","","","","0"
"2013","Quebec","2016A000224","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113687214","6.22.6","658","","","","0"
"2014","Quebec","2016A000224","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113687214","6.22.6","8827","","","","0"
"2015","Quebec","2016A000224","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113687214","6.22.6","15593","","","","0"
"2016","Quebec","2016A000224","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113687214","6.22.6","8310","","","","0"
"2017","Quebec","2016A000224","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113687214","6.22.6","6256","","","","0"
"2010","Quebec","2016A000224","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113687215","6.22.7","18010","","","","0"
"2011","Quebec","2016A000224","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113687215","6.22.7","24208","","","","0"
"2012","Quebec","2016A000224","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113687215","6.22.7","12904","","","","0"
"2013","Quebec","2016A000224","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113687215","6.22.7","18055","","","","0"
"2014","Quebec","2016A000224","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113687215","6.22.7","46069","","","","0"
"2015","Quebec","2016A000224","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113687215","6.22.7","76335","","","","0"
"2016","Quebec","2016A000224","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113687215","6.22.7","70299","","","","0"
"2017","Quebec","2016A000224","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113687215","6.22.7","119519","","","","0"
"2010","Quebec","2016A000224","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113687216","6.22.8","1341","","","","0"
"2011","Quebec","2016A000224","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113687216","6.22.8","1450","","","","0"
"2012","Quebec","2016A000224","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113687216","6.22.8","1083","","","","0"
"2013","Quebec","2016A000224","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113687216","6.22.8","1246","","","","0"
"2014","Quebec","2016A000224","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113687216","6.22.8","2739","","","","0"
"2015","Quebec","2016A000224","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113687216","6.22.8","1881","","","","0"
"2016","Quebec","2016A000224","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113687216","6.22.8","2664","","","","0"
"2017","Quebec","2016A000224","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113687216","6.22.8","4669","","","","0"
"2010","Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113693103","7.18.5","6393","","","","0"
"2011","Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113693103","7.18.5","93740","","","","0"
"2012","Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113693103","7.18.5","132204","","","","0"
"2013","Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113693103","7.18.5","131567","","","","0"
"2014","Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113693103","7.18.5","174833","","","","0"
"2015","Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113693103","7.18.5","75773","","","","0"
"2016","Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113693103","7.18.5","55196","","","","0"
"2017","Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113693103","7.18.5","221390","","","","0"
"2010","Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113693104","7.18.6","9641","","","","0"
"2011","Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113693104","7.18.6","22352","","","","0"
"2012","Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113693104","7.18.6","7144","","","","0"
"2013","Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113693104","7.18.6","1615","","","","0"
"2014","Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113693104","7.18.6","5277","","","","0"
"2015","Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113693104","7.18.6","6777","","","","0"
"2016","Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113693104","7.18.6","4971","","","","0"
"2017","Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113693104","7.18.6","6387","","","","0"
"2010","Ontario","2016A000235","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113693105","7.18.7","316175","","","","0"
