Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2006-01-01,"1209.29.99 - Seeds, of forage plants, for sowing, nes",Alberta,The world,N/A,678172,516207,Weight in kilograms
2008-01-01,"1209.30.00 - Seeds, flower, for sowing",Alberta,The world,N/A,2820,1,Weight in kilograms
1994-01-01,"1209.99.00 - Seeds, fruit and spores for sowing, nes",Alberta,The world,N/A,3637,1814,Weight in kilograms
1996-01-01,"1211.20.00 - Ginseng roots used primarily in pharm, perf, insecticide, fungicide or sim purp",Alberta,The world,N/A,129778,1709,Weight in kilograms
2005-01-01,"1211.20.00 - Ginseng roots used primarily in pharm, perf, insecticide, fungicide or sim purp",Alberta,The world,N/A,153370,709,Weight in kilograms
2003-01-01,"1211.90.00 - Plants &pts of plants(incl seed & fruit) used in pharm, perf, insect etc, nes (Terminated 2017-12)",Alberta,The world,N/A,500584,93024,Weight in kilograms
2010-01-01,"1211.90.00 - Plants & parts of plants, incl seed & fruit, used in perf,pharm,insect,etc,nes (Terminated 2017-12)",Alberta,The world,N/A,12763,50,Weight in kilograms
1997-01-01,"1214.10.10 - Lucerne (alfalfa) meal and pellets, dehydrated",Alberta,The world,N/A,21750510,105444,Weight in metric tonne
1998-01-01,"1214.10.10 - Lucerne (alfalfa) meal and pellets, dehydrated",Alberta,The world,N/A,10574866,55288,Weight in metric tonne
2002-01-01,"1214.10.10 - Lucerne (alfalfa) meal and pellets, dehydrated",Alberta,The world,N/A,11393897,46452,Weight in metric tonne
2002-01-01,"1214.10.20 - Lucerne (alfalfa) meal and pellets, sun cured (Terminated 2016-12)",Alberta,The world,N/A,751692,2925,Weight in metric tonne
2008-01-01,"1214.10.20 - Lucerne (alfalfa) meal and pellets, sun cured (Terminated 2016-12)",Alberta,The world,N/A,29491,96,Weight in metric tonne
2000-01-01,"1214.10.90 - Lucerne (alfalfa) meal and pellets, nes",Alberta,The world,N/A,839511,4299,Weight in metric tonne
1990-01-01,1214.10.00 - Lucerne (alfalfa) meal and pellets (Terminated 1995-12),Alberta,The world,N/A,20822526,122793113,Weight in kilograms
2005-01-01,"1214.90.11 - Alfalfa in cubes, dehydrated",Alberta,The world,N/A,9168861,36033,Weight in metric tonne
2007-01-01,"1214.90.11 - Alfalfa in cubes, dehydrated",Alberta,The world,N/A,13115125,53626,Weight in metric tonne
1997-01-01,"1214.90.19 - Alfalfa, nes, in bales or loose",Alberta,The world,N/A,12964188,44020,Weight in metric tonne
2006-01-01,"1214.90.19 - Alfalfa, nes, in bales or loose",Alberta,The world,N/A,2014075,8903,Weight in metric tonne
1998-01-01,"1214.90.20 - Hay, nes (Terminated 2002-12)",Alberta,The world,N/A,37630623,110280,Weight in metric tonne
2009-01-01,"1214.90.29 - Hay, nes",Alberta,The world,N/A,1514239,5996,Weight in metric tonne
1999-01-01,"1214.90.90 - Swedes, mangolds, fodder roots, sainfoin, forage kale, etc, w/n pelleted",Alberta,The world,N/A,213709,1022,Weight in metric tonne
1990-01-01,"1201.00.90 - Soya beans, nes (Terminated 2011-12)",British Columbia,The world,N/A,75053,144577,Weight in kilograms
2010-01-01,"1201.00.90 - Soya beans, nes (Terminated 2011-12)",British Columbia,The world,N/A,8227003,17734421,Weight in kilograms
2000-01-01,"1204.00.20 - Linseed, including solin, for oil extraction, whether or not broken (Terminated 2016-12)",British Columbia,The world,N/A,40926,157081,Weight in kilograms
2004-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",British Columbia,The world,N/A,113003,28101,Weight in kilograms
2007-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",British Columbia,The world,N/A,3933751,9310724,Weight in kilograms
2005-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,The world,N/A,50210,142193,Weight in kilograms
2010-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,The world,N/A,8618,14845,Weight in kilograms
2003-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",British Columbia,The world,N/A,4172,8673,Weight in kilograms
2010-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",British Columbia,The world,N/A,230,561,Weight in kilograms
2008-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",British Columbia,The world,N/A,7225,14225,Weight in kilograms
1994-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",British Columbia,The world,N/A,7805591,20279552,Weight in kilograms
1995-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",British Columbia,The world,N/A,12368164,29594468,Weight in kilograms
1999-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",British Columbia,The world,N/A,15142873,43288671,Weight in kilograms
1995-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",British Columbia,The world,N/A,346165,965609,Weight in kilograms
1995-01-01,"1206.00.20 - Sunflower seeds, for oil extraction, whether or not broken (Terminated 2016-12)",British Columbia,The world,N/A,1181276,3242449,Weight in kilograms
2001-01-01,"1206.00.20 - Sunflower seeds, for oil extraction, whether or not broken (Terminated 2016-12)",British Columbia,The world,N/A,16983,21092,Weight in kilograms
2007-01-01,"1206.00.20 - Sunflower seeds, for oil extraction, whether or not broken (Terminated 2016-12)",British Columbia,The world,N/A,9861,22680,Weight in kilograms
1995-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",British Columbia,The world,N/A,139512,299487,Weight in kilograms
1996-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",British Columbia,The world,N/A,24539,56273,Weight in kilograms
1997-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",British Columbia,The world,N/A,50020,102277,Weight in kilograms
2002-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",British Columbia,The world,N/A,110520,192249,Weight in kilograms
2006-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",British Columbia,The world,N/A,248477,338146,Weight in kilograms
2010-01-01,"1207.91.00 - Poppy seeds, whether or not broken",British Columbia,The world,N/A,90,164,Weight in kilograms
2008-01-01,"1207.99.10 - Hemp seeds, whether or not broken",British Columbia,The world,N/A,121093,9858,Weight in kilograms
2010-01-01,"1207.99.10 - Hemp seeds, whether or not broken",British Columbia,The world,N/A,249512,35890,Weight in kilograms
1994-01-01,1208.10.00 - Soya bean flour and meals,British Columbia,The world,N/A,18566,69140,Weight in kilograms
1999-01-01,1208.10.00 - Soya bean flour and meals,British Columbia,The world,N/A,1373417,2244946,Weight in kilograms
2008-01-01,1208.10.00 - Soya bean flour and meals,British Columbia,The world,N/A,51157,76624,Weight in kilograms
2005-01-01,"1208.90.00 - Flours and meals, of oil seeds or oleaginous fruits, o/t mustard, nes",British Columbia,The world,N/A,334968,241134,Weight in kilograms
2006-01-01,"1208.90.00 - Flours and meals, of oil seeds or oleaginous fruits, o/t mustard, nes",British Columbia,The world,N/A,383645,289079,Weight in kilograms
2007-01-01,"1208.90.00 - Flours and meals, of oil seeds or oleaginous fruits, o/t mustard, nes",British Columbia,The world,N/A,609685,235083,Weight in kilograms
2003-01-01,"1209.10.00 - Sugar beet seeds, for sowing",British Columbia,The world,N/A,10525,19740,Weight in kilograms
2001-01-01,"1209.21.90 - Lucerne (alfalfa) seeds, for sowing, o/t certified",British Columbia,The world,N/A,13273,4536,Weight in kilograms
2003-01-01,"1209.21.90 - Lucerne (alfalfa) seeds, for sowing, o/t certified",British Columbia,The world,N/A,63425,20000,Weight in kilograms
2007-01-01,"1209.21.90 - Lucerne (alfalfa) seeds, for sowing, o/t certified",British Columbia,The world,N/A,56000,20000,Weight in kilograms
1996-01-01,"1209.21.00 - Seeds, lucerne (alfalfa), for sowing (Terminated 1998-12)",British Columbia,The world,N/A,193862,37043,Weight in kilograms
1997-01-01,"1209.21.00 - Seeds, lucerne (alfalfa), for sowing (Terminated 1998-12)",British Columbia,The world,N/A,81211,80540,Weight in kilograms
2000-01-01,"1209.22.90 - Clover seeds, nes, for sowing",British Columbia,The world,N/A,3565,2472,Weight in kilograms
1998-01-01,"1209.23.10 - Seeds, creeping red fescue, for sowing (Terminated 1998-12)",British Columbia,The world,N/A,2484133,1455629,Weight in kilograms
2002-01-01,"1209.23.11 - Creeping red fescue seeds, for sowing, certified",British Columbia,The world,N/A,249173,129004,Weight in kilograms
2003-01-01,"1209.23.11 - Creeping red fescue seeds, for sowing, certified",British Columbia,The world,N/A,17841,104640,Weight in kilograms
1991-01-01,"1209.23.90 - Seeds, fescue nes, for sowing",British Columbia,The world,N/A,10127,6808,Weight in kilograms
1995-01-01,"1209.23.90 - Seeds, fescue nes, for sowing",British Columbia,The world,N/A,97425,30405,Weight in kilograms
1997-01-01,"1209.23.90 - Seeds, fescue nes, for sowing",British Columbia,The world,N/A,170654,64428,Weight in kilograms
1999-01-01,"1209.25.20 - Rye grass seeds, perennial, for sowing",British Columbia,The world,N/A,303165,135822,Weight in kilograms
2009-01-01,"1209.25.20 - Rye grass seeds, perennial, for sowing",British Columbia,The world,N/A,7600,1905,Weight in kilograms
2001-01-01,"1209.26.10 - Seeds, Timothy grass, for sowing, certified (Terminated 2006-12)",British Columbia,The world,N/A,70057,81924,Weight in kilograms
2000-01-01,"1209.23.20 - Tall fescue seeds, for sowing",British Columbia,The world,N/A,13591,7440,Weight in kilograms
1991-01-01,"1209.29.10 - Seeds, Brome grass for sowing (Terminated 1996-12)",British Columbia,The world,N/A,33087,28591,Weight in kilograms
1996-01-01,"1209.29.10 - Seeds, Brome grass for sowing (Terminated 1996-12)",British Columbia,The world,N/A,14721,4541,Weight in kilograms
2000-01-01,"1209.29.12 - Seeds, Brome grass, smooth, for sowing",British Columbia,The world,N/A,10597,6804,Weight in kilograms
1999-01-01,"1209.29.40 - Seeds, Bird's-foot trefoil, for sowing",British Columbia,The world,N/A,7102,2000,Weight in kilograms
2007-01-01,"1209.29.40 - Seeds, Bird's-foot trefoil, for sowing",British Columbia,The world,N/A,12177,111,Weight in kilograms
2000-01-01,"1209.29.50 - Seeds, Orchard grass, for sowing",British Columbia,The world,N/A,26603,9435,Weight in kilograms
2001-01-01,"1209.29.50 - Seeds, Orchard grass, for sowing",British Columbia,The world,N/A,68800,14243,Weight in kilograms
2005-01-01,"1209.29.50 - Seeds, Orchard grass, for sowing",British Columbia,The world,N/A,48541,31752,Weight in kilograms
1995-01-01,"1209.29.90 - Seeds of forage plants, for sowing, nes (Terminated 1996-12)",British Columbia,The world,N/A,249583,89727,Weight in kilograms
1997-01-01,"1209.29.99 - Seeds of forage plants, for sowing, nes",British Columbia,The world,N/A,438471,142181,Weight in kilograms
2005-01-01,"1209.29.99 - Seeds, of forage plants, for sowing, nes",British Columbia,The world,N/A,51529,27603,Weight in kilograms
2007-01-01,"1209.29.99 - Seeds, of forage plants, for sowing, nes",British Columbia,The world,N/A,456031,576111,Weight in kilograms
1991-01-01,"1209.30.00 - Seeds, flower, for sowing",British Columbia,The world,N/A,4276,67,Weight in kilograms
1997-01-01,"1209.30.00 - Seeds, flower, for sowing",British Columbia,The world,N/A,800684,40516,Weight in kilograms
1997-01-01,"1209.91.00 - Seeds, vegetable, nes for sowing",British Columbia,The world,N/A,5002,31,Weight in kilograms
2001-01-01,"1209.91.00 - Seeds, vegetable, nes for sowing",British Columbia,The world,N/A,34856,944,Weight in kilograms
2008-01-01,"1209.91.00 - Seeds, vegetable, nes for sowing",British Columbia,The world,N/A,10615,1480,Weight in kilograms
1998-01-01,"1209.99.00 - Seeds, fruit and spores for sowing, nes",British Columbia,The world,N/A,206212,23294,Weight in kilograms
